id,name,type,typecode,address,location,tel,pcode,pname,citycode,cityname,adcode,adname,gridcode,distance,business_area,timestamp,biz_ext,行业大类,行业中类,行业小类,Unnamed: 21,X,Y,wgs84_经度,wgs84_纬度
0981b185-5cfe-3957-b753-50095c062f3c,加油站,道路附属设施;服务区;高速加油站服务区,180301,宁宣高速东服务区,"118.921797,31.742559",[],320000,江苏省,25,南京市,320117,溧水区,4718479302,44,[],2023-05-25 11:36:00,"{'rating': '4.6', 'cost': '7.00'}",道路附属设施,服务区,高速加油站服务区,,118.921797,31.742559,118.916790140877,31.74470638345237
0f87f84c-4af9-3a93-ab5b-6ba20987658e,黄栗墅服务区,道路附属设施;服务区;高速服务区,180300,江宁区,"119.030640,32.058357",[],320000,江苏省,25,南京市,320115,江宁区,4819007201,340,[],2023-04-24 11:49:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,119.03064,32.058357,119.02528048993264,32.06030114683188
102e77e9-35be-3d67-95dc-beb8feee5a14,黄栗墅服务区,道路附属设施;服务区;高速服务区,180300,江宁区,"119.030878,32.056773",[],320000,江苏省,25,南京市,320115,江宁区,4819006221,164,[],2023-04-22 04:22:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,119.030878,32.056773,119.02551787696996,32.05871616557042
d75af0db-c499-3f65-b9f2-cba8080e203a,铁心桥加油站,道路附属设施;服务区;高速服务区,180300,雨花台区,"118.746873,31.965694",[],320000,江苏省,25,南京市,320114,雨花台区,4718755922,225,铁心桥,2023-05-27 03:31:00,"{'rating': '4.8', 'cost': '7.00'}",道路附属设施,服务区,高速服务区,,118.746873,31.965694,118.74165623673336,31.96771024059717
053d54f2-a2d3-3502-af19-afe68c54eb9b,东环服务区,道路附属设施;服务区;高速服务区,180300,栖霞区,"118.892090,32.039958",[],320000,江苏省,25,南京市,320113,栖霞区,4818074121,354,马群,2023-05-26 03:31:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,118.89209,32.039958,118.8870676665324,32.04217184590092
cfa3ec55-a381-3a45-878e-bab7f2bd8f3d,方山服务区,道路附属设施;服务区;高速服务区,180300,江宁区,"118.876848,31.929149",[],320000,江苏省,25,南京市,320115,江宁区,4718771010,970,[],2023-05-25 03:37:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,118.876848,31.929149,118.8718245276431,31.931326663322444
741569ed-bef1-3244-8fd9-a489eab7e635,方山服务区,道路附属设施;服务区;高速服务区,180300,江宁区,"118.873122,31.927047",[],320000,江苏省,25,南京市,320115,江宁区,4718761902,1729,[],2023-05-26 04:17:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,118.873122,31.927047,118.86809447660204,31.929220267238588
9cfce0af-d358-37ff-8917-402bd1edd665,潘家花园服务区,道路附属设施;道路附属设施;道路附属设施,180000,宁连公路与潘家花园立交交叉口北180米,"118.824339,32.367463",[],320000,江苏省,25,南京市,320116,六合区,4818464502,195,江北新区,2023-03-25 16:13:00,"{'rating': [], 'cost': []}",道路附属设施,道路附属设施,道路附属设施,,118.824339,32.367463,118.81918130800445,32.369622865922715
e949f5e0-b0c2-3820-8bde-e08f6d393dc8,潘家花园服务区,道路附属设施;道路附属设施;道路附属设施,180000,宁连公路附近,"118.827518,32.373881",[],320000,江苏省,25,南京市,320116,六合区,4818464620,757,江北新区,2023-03-27 16:45:00,"{'rating': [], 'cost': []}",道路附属设施,道路附属设施,道路附属设施,,118.827518,32.373881,118.8223665062269,32.376046612848256
9702a2cc-f31e-3485-8176-c2bf5d4ada3c,栖霞山大桥服务区,道路附属设施;服务区;高速服务区,180300,六合区,"118.961822,32.224214",[],320000,江苏省,25,南京市,320116,六合区,4818276622,377,江北新区,2023-04-07 11:54:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,118.961822,32.224214,118.95668593750216,32.2263854423001
fe9261e5-7777-316b-8c43-25cbf9d5bf4b,金牛湖停车区,道路附属设施;服务区;高速服务区,180300,六合区,"118.880910,32.400844",[],320000,江苏省,25,南京市,320116,六合区,4818478001,902,江北新区,2023-05-24 21:29:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,118.88091,32.400844,118.87584758837644,32.40308986222172
ce649aaa-d833-3714-983a-45c59c04e4af,金牛湖停车区,道路附属设施;服务区;高速服务区,180300,绕城高速公路金牛湖北收费站西北,"118.879826,32.399618",[],320000,江苏省,25,南京市,320116,六合区,4818477021,916,江北新区,2023-05-23 13:16:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,118.879826,32.399618,118.874762703052,32.40186301545568
98705236-7521-34ca-99e6-0c57848c89f1,荷叶山服务区,道路附属设施;服务区;高速服务区,180300,江宁区,"118.784669,31.687456",[],320000,江苏省,25,南京市,320115,江宁区,4718462212,474,[],2023-05-26 03:31:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,118.784669,31.687456,118.77950078116749,31.689445785764534
6f03dafe-36f2-3c59-a772-f813b256fa92,荷叶山服务区,道路附属设施;服务区;高速服务区,180300,江宁区,"118.784635,31.686022",[],320000,江苏省,25,南京市,320115,江宁区,4718462202,498,[],2023-05-26 03:32:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速服务区,,118.784635,31.686022,118.77946686601852,31.68801164845264
3d7528f0-0b2a-3e41-824e-5a8a29eb1c3a,乐之庭酒店公寓(南京木马公寓店),道路附属设施;道路附属设施;道路附属设施,180000,洪武路城开大厦2栋25楼2508,"118.787620,32.052010",[],320000,江苏省,25,南京市,320102,玄武区,4818066300,307,南大,2023-05-27 01:19:00,"{'rating': [], 'cost': []}",道路附属设施,道路附属设施,道路附属设施,,118.78762,32.05201,118.78242248221872,32.05407083191138
94d53671-0dc5-3c28-971b-4bf9ee0aa4e6,服务区,道路附属设施;服务区;高速加油站服务区,180301,浦口区,"118.668543,32.054919",[],320000,江苏省,25,南京市,320111,浦口区,4818056311,55,江北新区,2023-05-26 03:32:00,"{'rating': [], 'cost': []}",道路附属设施,服务区,高速加油站服务区,,118.668543,32.054919,118.66343755560747,32.05705727681442
eb20146c-4e98-3167-b9ac-20f1c087ae00,新集收费站(G2503南京绕城高速入口),道路附属设施;收费站;收费站,180200,六合区,"118.754338,32.310353",[],320000,江苏省,25,南京市,320116,六合区,4818367001,340,江北新区,2023-05-25 10:24:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.754338,32.310353,118.74908902096875,32.3124271573902
d94eefa6-8824-33c4-818e-dcfc64f08ef4,横梁北收费站(G40沪陕高速入口),道路附属设施;收费站;收费站,180200,六合区,"118.975227,32.345135",[],320000,江苏省,25,南京市,320116,六合区,4818471810,189,江北新区,2023-05-05 11:47:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.975227,32.345135,118.97003682520264,32.3472785851158
17b596f9-cefc-3c72-9fce-7926a3dda83d,湖熟收费站(G25长深高速入口),道路附属设施;收费站;收费站,180200,江宁区,"118.966325,31.860365",[],320000,江苏省,25,南京市,320115,江宁区,4718673700,315,[],2023-04-25 13:21:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.966325,31.860365,118.96120851937324,31.862451140567632
ed122986-b469-3c23-bfba-25ee3df9b21d,新集收费站(G2503南京绕城高速出口),道路附属设施;收费站;收费站,180200,六合区,"118.754101,32.310381",[],320000,江苏省,25,南京市,320116,六合区,4818367000,357,江北新区,2023-05-25 09:09:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.754101,32.310381,118.748851987315,32.31245512419936
8adb2538-70ed-36ec-bcb3-99bbda1452ec,沙塘收费站(S55宁宣高速入口),道路附属设施;收费站;收费站,180200,溧水区,"119.000244,31.441446",[],320000,江苏省,25,南京市,320117,溧水区,4719102020,227,[],2022-11-30 12:18:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,119.000244,31.441446,118.99504789315,31.4434278358883
9739d0ec-216f-327e-8e6e-a2050ce5cd16,新篁收费站(G25长深高速入口),道路附属设施;收费站;收费站,180200,六合区,"118.937711,32.370524",[],320000,江苏省,25,南京市,320116,六合区,4818474510,541,江北新区,2023-04-23 13:50:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.937711,32.370524,118.93262207038282,32.37275165138775
572b75ac-9c10-3dec-8dd5-38be36a99026,猫空上海路店,道路附属设施;道路附属设施;道路附属设施,180000,上海路152号(云南路地铁站2号口步行200米),"118.774422,32.057326",[],320000,江苏省,25,南京市,320106,鼓楼区,4818066122,1661,南大,2023-04-13 14:14:00,"{'rating': '3.7', 'cost': []}",道路附属设施,道路附属设施,道路附属设施,,118.774422,32.057326,118.76920790089922,32.05937367952385
b5a86b1f-cb70-3973-b08a-5505f117a6aa,白马收费站(G25长深高速入口),道路附属设施;收费站;收费站,180200,溧水区,"119.182508,31.593724",[],320000,江苏省,25,南京市,320117,溧水区,4719311401,254,[],2022-11-30 11:40:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,119.182508,31.593724,119.17719953037596,31.59560992632496
1d8f4b95-a51e-319b-9d35-f69a02b6a39b,溧水北收费站(G25长深高速入口),道路附属设施;收费站;收费站,180200,溧水区,"119.028045,31.732979",[],320000,江苏省,25,南京市,320117,溧水区,4719407220,368,[],2023-03-20 14:31:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,119.028045,31.732979,119.02272437709304,31.73486550191415
96755e75-a4b8-3c38-955a-74ead1cc7b10,金牛湖北收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,六合区,"118.884740,32.397703",[],320000,江苏省,25,南京市,320116,六合区,4818477022,408,江北新区,2023-04-30 13:14:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.88474,32.397703,118.87968098945365,32.39995205318122
a4253707-d3e8-316e-b28d-cdc32efed4b7,南京机场高速收费站(S55宁宣高速西北向),道路附属设施;收费站;收费站,180200,江宁区,"118.891796,31.760728",[],320000,江苏省,25,南京市,320115,江宁区,4718571101,495,[],2023-05-26 01:03:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.891796,31.760728,118.88679868126204,31.76288461164073
f0307fdb-c4b8-3cdd-97cc-5d784dbb5b32,花旗营收费站(G40沪陕高速入口西南向),道路附属设施;收费站;收费站,180200,浦口区,"118.649042,32.167623",[],320000,江苏省,25,南京市,320111,浦口区,4818250102,337,江北新区,2023-04-20 14:31:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.649042,32.167623,118.6439675710696,32.16981940781715
5002a67c-31fe-3088-a58d-27666819017e,溧水北收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,溧水区,"119.027888,31.733039",[],320000,江苏省,25,南京市,320117,溧水区,4719407220,384,[],2023-04-28 12:47:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,119.027888,31.733039,119.02256788474968,31.73492593533428
3c5cd03e-0e5c-322d-ba29-f251194d34d7,溧水开发区收费站(S55宁宣高速出口),道路附属设施;收费站;收费站,180200,溧水区,"119.013553,31.675285",[],320000,江苏省,25,南京市,320117,溧水区,4719401100,410,[],2023-05-02 11:56:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,119.013553,31.675285,119.00828739429674,31.67720798846912
260b3533-51cc-3428-82b8-9f06a7c93166,南京二桥收费站(G36宁洛高速西北向),道路附属设施;收费站;收费站,180200,栖霞区,"118.852425,32.137402",[],320000,江苏省,25,南京市,320113,栖霞区,4818166810,301,[],2023-05-25 14:31:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.852425,32.137402,118.84734612383838,32.13959234353022
34915875-f6e7-3afd-9f9b-922386dc6466,南京二桥收费站(G36宁洛高速南向),道路附属设施;收费站;收费站,180200,栖霞区,"118.851761,32.137153",[],320000,江苏省,25,南京市,320113,栖霞区,4818166810,367,[],2023-02-22 07:40:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.851761,32.137153,118.8466809120964,32.139342196016784
b815c4e5-1355-3d46-a026-ef2808c537ee,栖霞收费站(G25长深高速入口),道路附属设施;收费站;收费站,180200,栖霞区,"118.956313,32.138077",[],320000,江苏省,25,南京市,320113,栖霞区,4818176611,177,[],2023-04-29 12:33:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.956313,32.138077,118.95120079384252,32.14024809776806
8790f96d-8972-3c50-87b8-de2fdb480651,宁连主线收费站(G2503南京绕城高速南向),道路附属设施;收费站;收费站,180200,六合区,"118.747713,32.295272",[],320000,江苏省,25,南京市,320116,六合区,4818355912,1654,江北新区,2023-04-07 11:19:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.747713,32.295272,118.74246549327503,32.29734534969552
b24e90be-9621-3dc8-a59e-125f8dd1023b,溧水东收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,溧水区,"119.071588,31.670788",[],320000,江苏省,25,南京市,320117,溧水区,4719400512,353,[],2023-02-15 11:26:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,119.071588,31.670788,119.06616618735762,31.67258088340594
b1afd347-6f8c-3a3b-9743-69b20f7d622f,浦口收费站(G40沪陕高速入口二桥方向),道路附属设施;收费站;收费站,180200,浦口区,"118.575997,32.120823",[],320000,江苏省,25,南京市,320111,浦口区,4818144610,468,江北新区,2023-05-18 11:31:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.575997,32.120823,118.57096700894402,32.12305033692675
03435c41-cd1a-368f-8e7b-e180435a2123,金牛湖南收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,六合区,"118.884574,32.396816",[],320000,江苏省,25,南京市,320116,六合区,4818477012,386,江北新区,2023-05-02 12:51:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.884574,32.396816,118.87951494955554,32.399064998326914
ee0418b3-f6b4-3b73-97cd-19b180a54e9d,禄口收费站(S55宁宣高速入口西北向),道路附属设施;收费站;收费站,180200,江宁区,"118.858703,31.784536",[],320000,江苏省,25,南京市,320115,江宁区,4718564802,347,[],2023-05-09 12:26:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.858703,31.784536,118.85366722708264,31.786662300972345
56a7d415-01ec-324f-9f84-72df1c3eb215,竹镇收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,六合区,"118.721873,32.530885",[],320000,江苏省,25,南京市,320116,六合区,4818653722,318,江北新区,2023-04-29 12:00:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.721873,32.530885,118.71662166568008,32.53295134998449
d3391034-0f38-3106-8f96-b51f130e87bf,金牛湖南收费站(G25长深高速入口),道路附属设施;收费站;收费站,180200,六合区,"118.884673,32.396945",[],320000,江苏省,25,南京市,320116,六合区,4818477012,381,江北新区,2023-04-30 13:32:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.884673,32.396945,118.87961401021046,32.39919405922761
78965ff1-7a96-34a1-bfba-be4ac776739e,八卦洲收费站(G36宁洛高速出口),道路附属设施;收费站;收费站,180200,栖霞区,"118.835938,32.173350",[],320000,江苏省,25,南京市,320113,栖霞区,4818260622,365,江北新区,2022-11-30 12:27:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.835938,32.17335,118.8308229004002,32.17551738150928
03b1f20c-9517-3ecb-a923-26c5021a5d56,栖霞收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,栖霞区,"118.956155,32.137774",[],320000,江苏省,25,南京市,320113,栖霞区,4818176611,159,[],2023-02-07 21:19:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.956155,32.137774,118.95104326173777,32.139945401914524
83c93d4d-1ee3-34ce-addd-74440910d422,横梁北收费站(G40沪陕高速出口),道路附属设施;收费站;收费站,180200,六合区,"118.975111,32.345295",[],320000,江苏省,25,南京市,320116,六合区,4818471810,183,江北新区,2023-05-04 13:46:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.975111,32.345295,118.96992120277532,32.34743890727209
bfa56f9f-eba5-3788-a454-466aedf46424,六合东收费站(G40沪陕高速西南向),道路附属设施;收费站;收费站,180200,六合区,"118.908684,32.340890",[],320000,江苏省,25,南京市,320116,六合区,4818470222,173,江北新区,2023-05-08 13:57:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.908684,32.34089,118.90363363424278,32.343146025688554
41182f20-4b86-339c-9b62-ee6f742c822e,六合东收费站(G40沪陕高速东北向),道路附属设施;收费站;收费站,180200,六合区,"118.908826,32.340537",[],320000,江苏省,25,南京市,320116,六合区,4818470222,167,江北新区,2023-04-26 12:29:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.908826,32.340537,118.90377559934586,32.34279298115678
46d8f680-af0c-30f4-a9eb-53c59966cb6b,禄口南收费站(G4221沪武高速出口),道路附属设施;收费站;收费站,180200,江宁区,"118.903368,31.690364",[],320000,江苏省,25,南京市,320115,江宁区,4718472220,453,[],2023-05-26 03:51:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.903368,31.690364,118.89837819041531,31.692515331993064
a6216483-d03f-3bc7-80cb-4d2907d61877,白马收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,溧水区,"119.182417,31.593824",[],320000,江苏省,25,南京市,320117,溧水区,4719311401,262,[],2022-11-30 12:35:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,119.182417,31.593824,119.177108323965,31.59570975525577
be20956a-3cbb-3121-93c8-bb4bae055db8,高淳新区收费站(S68溧芜高速出口),道路附属设施;收费站;收费站,180200,高淳区,"118.933835,31.382723",[],320000,江苏省,25,南京市,320118,高淳区,4718075422,303,[],2022-11-30 10:38:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.933835,31.382723,118.92884254384808,31.3848844398018
374b0d06-ed3e-31a8-ae2f-f39f9ee92905,六合南收费站(G40沪陕高速出口八卦洲大桥方向),道路附属设施;收费站;收费站,180200,六合区,"118.732251,32.263497",[],320000,江苏省,25,南京市,320116,六合区,4818351811,243,江北新区,2023-03-12 11:17:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.732251,32.263497,118.72701404216627,32.26557423965862
bd7981c0-b5ad-3cfa-b48c-58ceaaaad4b5,龙袍收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,六合区,"118.969091,32.240729",[],320000,江苏省,25,南京市,320116,六合区,4818278721,1713,江北新区,2023-04-27 13:21:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.969091,32.240729,118.96393080587217,32.24288375668859
263ef18f-35a9-3297-bf80-2c8e027d4d4e,横梁收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,六合区,"118.961727,32.315448",[],320000,江苏省,25,南京市,320116,六合区,4818377622,410,江北新区,2023-04-27 13:44:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.961727,32.315448,118.95658278961253,32.31762672166212
40241baf-2d05-3991-8f64-9d643087fbbe,龙袍收费站(G25长深高速入口),道路附属设施;收费站;收费站,180200,六合区,"118.969394,32.240763",[],320000,江苏省,25,南京市,320116,六合区,4818278721,1723,江北新区,2023-04-19 12:20:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.969394,32.240763,118.9642328253754,32.24291695638068
e6a11669-ad80-37d5-b9d1-83e674ecd621,湖熟收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,江宁区,"118.966468,31.860451",[],320000,江苏省,25,南京市,320115,江宁区,4718673700,309,[],2023-03-20 11:24:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.966468,31.860451,118.96135106425965,31.862536788712283
922bc3c1-0b34-3493-8cfa-e541cb5febd4,东屏收费站(G4221沪武高速出口),道路附属设施;收费站;收费站,180200,溧水区,"119.092132,31.702172",[],320000,江苏省,25,南京市,320117,溧水区,4719404701,520,[],2023-03-29 08:51:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,119.092132,31.702172,119.08668827970202,31.703951874736408
61170771-6a69-35f5-b2d3-4eada45e03b0,浦口收费站(G40沪陕高速出口永宁方向),道路附属设施;收费站;收费站,180200,浦口区,"118.575871,32.120696",[],320000,江苏省,25,南京市,320111,浦口区,4818144610,481,江北新区,2023-05-18 11:49:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.575871,32.120696,118.57084086139594,32.12292318981936
7e1558bf-3b89-3b06-8ba3-8232e6f5f277,六合南收费站(G40沪陕高速入口南向),道路附属设施;收费站;收费站,180200,六合区,"118.731835,32.263593",[],320000,江苏省,25,南京市,320116,六合区,4818351811,279,江北新区,2023-03-16 11:20:00,"{'rating': [], 'cost': []}",道路附属设施,收费站,收费站,,118.731835,32.263593,118.72659837728048,32.26567053205343
