id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B0J3FDBYCR,馥奥医疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,澳门电召的士旁边,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.558224,22.185394,113.55314519688112,22.188348876911785
B073D0M3S6,忠诚药房(星际分店),医疗保健服务;医药保健销售店;药房,090601,伦斯泰特大马路与圣德伦街交叉口北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,医药保健销售店,药房,113.553806,22.186657,113.54871608547188,22.18960341306149
B0IKZZTHJR,匠心牙科中心,医疗保健服务;专科医院;口腔医院,090202,宋玉生广场258号建兴龙9楼B座,17368254553,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,专科医院,口腔医院,113.556441,22.186268,113.55135777892836,22.189219678570897
B0K1G9QPZY,汇成药房,医疗保健服务;医药保健销售店;药房,090601,马济时总督大马路159号与伦敦街交界,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,医药保健销售店,药房,113.557593,22.186042,113.55251262586692,22.18899588028054
B0KULLGTC2,永健药房(皇朝店),医疗保健服务;医药保健销售店;药房,090601,伦斯泰特大马路396号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,医药保健销售店,药房,113.553819,22.186603,113.54872912245904,22.18954942099901
B0LGBRXQYS,忠诚药房(葡京店),医疗保健服务;医药保健销售店;药房,090601,贾罗布大马路30号新建业商业中心地下O铺(澳门葡京酒店侧),[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,医药保健销售店,药房,113.550601,22.186938,113.54550261243088,22.18987760651074
B0I6GLSBKS,新里程药房,医疗保健服务;医药保健销售店;药房,090601,圣德伦街478号获多利大厦地下K座,00853-28968031;19168882336,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,医药保健销售店,药房,113.554888,22.186683,113.54980085366398,22.18963167229775
B0FFI7H8RQ,大华行药行,医疗保健服务;医药保健销售店;药房,090601,殷皇子大马路与贾罗布大马路交叉口西80米,00853-28388212,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,医药保健销售店,药房,113.549849,22.186648,113.5447485943414,22.189585830805218
B0FFI963IH,合兴虫草燕窝有限公司,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,圣德伦街443号皇朝广场地下AN铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.554394,22.186814,113.54930558608405,22.189761697208624
B0FFG7CJNS,欧亚口腔医疗中心,医疗保健服务;专科医院;口腔医院,090202,冼星海大马路与马徳里街交叉口西北40米,00853-28755242,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,医疗保健服务,专科医院,口腔医院,113.559196,22.185804,113.55411949644844,22.18876088820373
B073D00IQV,痔科,医疗保健服务;诊所;诊所,090300,沙梨头海边街89兆丰大厦,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,医疗保健服务,诊所,诊所,113.542883,22.199213,113.53776202891702,22.202138905751976
B0K60NV0OO,振兴药房(沙梨头分店),医疗保健服务;医药保健销售店;药房,090601,沙梨头海边街36-B,00853-28951003,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,医疗保健服务,医药保健销售店,药房,113.542984,22.19893,113.53786334454394,22.2018560553378
B073D0M7IP,闗柏中药房,医疗保健服务;医药保健销售店;药房,090601,花王堂区沙梨头海边街35-A号信安大厦地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,医疗保健服务,医药保健销售店,药房,113.542532,22.198204,113.5374100574916,22.201128691627407
B0K3MZMZD2,宏健综合诊所,医疗保健服务;诊所;诊所,090300,鱼鳞巷与沙梨头海边街交叉口东南20米,00853-63862586,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,医疗保健服务,诊所,诊所,113.54297,22.198584,113.53784932552504,22.20150990080423
B073D0M77C,保生中药房,医疗保健服务;医药保健销售店;药房,090601,仁慕巷2-b号附近,00853-28950451,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,医疗保健服务,医药保健销售店,药房,113.54237,22.197883,113.53724759862357,22.200807180129672
B0FFI9TMLQ,林楚云药剂师,医疗保健服务;医药保健销售店;药房,090601,澳门沙梨头海边街36-B号E铺地下连阁仔振兴III(沙梨头分店)药房,00853-28951003,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,医疗保健服务,医药保健销售店,药房,113.543007,22.198848,113.53788641750243,22.201774083253007
B0K3MZTT28,关柏,医疗保健服务;诊所;诊所,090300,沙梨头海边街与仁慕巷交叉口北20米,00853-28576410,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,医疗保健服务,诊所,诊所,113.542525,22.198151,113.5374030401906,22.20107565592881
B073D00G9E,华盛中药房,医疗保健服务;医药保健销售店;药房,090601,收容所街13号,00853-28225097,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.547287,22.206976,113.54217820851412,22.209915090720227
B073D00G9H,西医黄海鹏,医疗保健服务;诊所;诊所,090300,收容所街与石仔堆巷交叉口东南20米,00853-28233715,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.547308,22.206905,113.5421992720296,22.209844115302385
B0KBP5ZPZY,悦通医疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,沙梨头北街门牌118-120号宏建第4座地下A,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.547256,22.205957,113.5421471867383,22.20889567203627
B0HDR5UI92,谨和医疗中心,医疗保健服务;诊所;诊所,090300,沙梨头北街106-108号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.547321,22.205779,113.5422123806751,22.208717762157207
B0KK0U0IZE,御品药房(青洲坊店),医疗保健服务;医药保健销售店;药房,090601,何贤绅士大马路辅路与鸭涌马路交叉口南80米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.547223,22.208788,113.5421139126019,22.211727556380524
B0KKMPELTL,Rock Metal Fitness Macau,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,"青洲大马路493号,Edificio Mei Kui Kuong Cheong",00853-62955511,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.547645,22.207791,113.54253715953118,22.210731195824167
B073D00G93,李文宗医务所,医疗保健服务;诊所;诊所,090300,和乐大马路249号,00853-28265895,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.547844,22.207506,113.54273673362194,22.210446557888872
B0JK6AZPBN,新芽综合医疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,和乐大马路245号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.548065,22.207526,113.54295834807336,22.210467072617188
B0FFI9SUNJ,文锡祥牙科医生诊所,医疗保健服务;诊所;诊所,090300,澳门筷子基宏建大厦地下C室,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.547674,22.205986,113.5425663562606,22.208925649250386
B0JGSZH2BM,港湾(澳门)医疗中心-筷子基,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,青洲街与和乐围交叉口南40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.547691,22.20593,113.54258340736584,22.20886966939005
B0KDY1SGYK,上膳堂文心医疗中心,医疗保健服务;诊所;诊所,090300,"青州街173-175号,EdfResWang Kin,地下A",00853-28233373,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.547961,22.206106,113.54285414949094,22.20904635104156
B0FFG9A9UY,筷子基耆康中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,"花地玛堂区筷子基南街绿杨花园第三及四座(利祥,利和阁)地下AA铺",[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.545875,22.204225,113.5407623870831,22.2071598449882
B0FFG9CMEV,黄氏医务所,医疗保健服务;诊所;诊所,090300,俾若翰街与船澳街交叉口东80米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.546081,22.204246,113.54096897299364,22.207181338616625
B0K279B61E,远志医疗中心,医疗保健服务;医药保健销售店;医疗保健用品,090602,飞喇士街488号澳门飞喇士街(筷子基南街)472号绿杨花园第三及四座(利祥、利和阁)地下AD座,00853-28382557,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,医疗保健用品,113.545875,22.204083,113.54076239618556,22.207017796362084
B0J2B7RWYJ,福生堂中药房Fok Sang Tong TCM Pharmacy,医疗保健服务;医药保健销售店;药房,090601,沙梨头南街与俾若翰街交叉口西20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.546919,22.204644,113.5418093222971,22.20758143985471
B073D0M6EY,康仁药房(青洲大马路),医疗保健服务;医药保健销售店;药房,090601,青洲大马路与和乐大马路交叉口东南40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.548201,22.207679,113.5430947163731,22.21062043630932
B0FFF2WKY5,广慈医疗中心,医疗保健服务;综合医院;综合医院,090100,飞喇士街473号宝翠花园利明阁地下W铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,综合医院,综合医院,113.545696,22.203603,113.5405829155666,22.206537208096293
B0FFI9UJCO,张建忠医生,医疗保健服务;诊所;诊所,090300,俾若翰街与沙梨头北街交叉口东北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.547734,22.205128,113.54262657889495,22.20806749494828
B0KDY9X6FU,安盈医疗中心,医疗保健服务;诊所;诊所,090300,"地下E铺,筷子基,Edificio Wang Son,110号Avda Concordia,Macao",00853-28518231,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.548468,22.206313,113.54336254436768,22.20925458252015
B0FFJ1YRL0,青州卫生中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,青洲大马路332号,00853-28310033,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.549067,22.207845,113.54396309874504,22.21078846376721
B0J1TMC698,鼎品药房,医疗保健服务;医药保健销售店;药房,090601,莲花广场103号青洲坊大厦第三座地下C铺(内街巴士总站旁),[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.548504,22.208727,113.5433984893978,22.21166948370736
B0K2796AW0,伟康药房,医疗保健服务;医药保健销售店;药房,090601,青洲大马路377号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.54872,22.207616,113.54361515759751,22.210558599237448
B0FFG9D5XR,卓怡医务中心,医疗保健服务;诊所;诊所,090300,花地玛堂区俾若翰街(筷子基北街)226-230号宏开第八座地下B座,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.54818,22.20511,113.54307382259668,22.20805051384201
B073D00GA4,仁和医疗中心,医疗保健服务;诊所;诊所,090300,"仁和医疗中心Rua Da Bacia Sul,No.121,R/C,Loja G,Macau,澳门",00853-28221923,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.54673,22.203682,113.5416198503296,22.20661866918604
B0FFI7ARSR,夏京文医生,医疗保健服务;诊所;诊所,090300,澳门筷子基海湾南街宝翠花园121号地下商铺G-仁和医疗中心,00853-28221923,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.546752,22.203814,113.54164190404428,22.2067507658584
B0FFI7H8YE,黄嘉欣-药房技术助理,医疗保健服务;医药保健销售店;药房,090601,俾若翰街与和乐大马路交叉口西40米,00853-28266445,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.548353,22.205214,113.54324729611892,22.20815494522205
B073D00BNU,西医黄仲合诊所,医疗保健服务;诊所;诊所,090300,青洲大马路330号,00853-28226250,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.549091,22.207824,113.54398716604682,22.21076751092468
B073D00H4M,恒丰大药房,医疗保健服务;医药保健销售店;药房,090601,和乐大马路与白朗古将军街交叉口东南40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.54872,22.205491,113.54361529369883,22.208432876306983
B0G23SDBR2,曾氏医务中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,和乐街57号宏德工业大厦地下A座,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.549095,22.207,113.54399122980828,22.209943240302863
B0FFI7FEQE,西医汤四明&女西医卢洁贞,医疗保健服务;诊所;诊所,090300,和乐大马路24号宏基大厦2层O座,00853-28226155,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.548821,22.205539,113.54371656924714,22.208481122126024
B073D00DBK,西医林其惠(宏昌大厦东),医疗保健服务;诊所;诊所,090300,澳门澳门筷子基和乐坊第一街54号宏发大厦1楼O座,00853-28568958,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.549131,22.206574,113.54402735598217,22.20951717684376
B0LBCH5TQD,永春药房(宏基店),医疗保健服务;医药保健销售店;药房,090601,俾若翰街114号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.548922,22.205284,113.54381786385396,22.208226264209724
B0JK1CJKU3,刘杰祯诊所,医疗保健服务;诊所;诊所,090300,白朗古将军街与和乐坊二街交叉口东20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.549053,22.205904,113.5439491845658,22.208846772346075
B073D00FNX,德成大药房,医疗保健服务;医药保健销售店;药房,090601,白朗古将军大马路与青洲街交叉口西北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.549628,22.206923,113.54452569437284,22.20986741452899
B0K2791UA2,祐康药房(青洲店),医疗保健服务;医药保健销售店;药房,090601,青洲大马路314号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.549267,22.207771,113.544163652524,22.210714890400524
B0K279632I,利生堂中药房,医疗保健服务;医药保健销售店;药房,090601,高士德街1号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.548442,22.204732,113.54333657363011,22.20767298380669
B073D00EI1,刘秀莲牙医诊所,医疗保健服务;专科医院;口腔医院,090202,和乐街47号宏发大厦1层1座,00853-28565446,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,专科医院,口腔医院,113.549279,22.206383,113.54417577430677,22.2093264459394
B073D00BHO,雄辉大药房,医疗保健服务;医药保健销售店;药房,090601,青洲大马路260号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.549665,22.207721,113.54456274424044,22.2106657684152
B0K2ZU5LV6,同康医疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,青洲大马路250号地下AO,00853-28420208,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.549595,22.20793,113.54449253980462,22.21087468224517
B0LUM56GN2,康健药房(筷子基店),医疗保健服务;医药保健销售店;药房,090601,澳门海湾南路188号信和广场地下AE座(麦当劳&百佳中间),[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,医疗保健服务,医药保健销售店,药房,113.547544,22.203626,113.54243614377556,22.20656454228876
B073D00FO6,福安堂中药房,医疗保健服务;医药保健销售店;药房,090601,"白朗古将军大马路No103 EdUt Tak,C,R/C",00853-28222331,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.54952,22.207199,113.54441738172616,22.21014326582668
B073D00DX5,华大中药房,医疗保健服务;医药保健销售店;药房,090601,俾若翰街no16 Macau,00853-28560756,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医药保健销售店,药房,113.549208,22.205436,113.54410464022726,22.208378963018102
B0K279XE3K,Odontologista Lao Sao Lin,医疗保健服务;诊所;诊所,090300,"白朗古将军街10号,Edificio Wang Fat",[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.549265,22.206054,113.54416175699232,22.20899730233825
B073D00BHN,王瑜医务所,医疗保健服务;诊所;诊所,090300,白朗古将军大马路388号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.549615,22.207829,113.54451260087576,22.2107736928906
B073D00FO2,陈清海医务所,医疗保健服务;诊所;诊所,090300,白朗古将军大马路93号粤发大厦1层E座,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.549511,22.206962,113.54440837230258,22.209906165092203
B0H0A7TNN0,立安医务中心2(青茂口岸),医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,白朗古将军大马路438号逸丽花园第四座地下AK铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,医疗保健服务场所,医疗保健服务场所,113.54964,22.208195,113.54453764567542,22.2111398729874
B0FFG9G0FM,博医堂诊疗中心,医疗保健服务;诊所;诊所,090300,海湾南街与沙梨头南街交叉口西南80米,00853-28267022,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,医疗保健服务,诊所,诊所,113.546906,22.203122,113.54179638315944,22.20605888797117
B0FFI7H9VB,卢露医生,医疗保健服务;诊所;诊所,090300,和乐街与青洲街交叉口东南20米,00853-28233945,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,医疗保健服务,诊所,诊所,113.549579,22.206624,113.54447657973694,22.20956820290989
