id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B0I3AASD7T,悦水疗(利景店),生活服务;洗浴推拿场所;洗浴推拿场所,071400,大堂区伦斯泰特大马路25号及31利景花园地下一楼FE座,00853-28236870,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,洗浴推拿场所,洗浴推拿场所,113.554785,22.183351,113.54969780469536,22.186298261638346
B073D0MQEA,足君好(柏嘉街),生活服务;洗浴推拿场所;洗浴推拿场所,071400,伦斯泰特大马路与柏嘉街交叉口南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,洗浴推拿场所,洗浴推拿场所,113.554823,22.183654,113.5497358819716,22.18660144939833
B073D0MQER,足康乐(皇朝店),生活服务;洗浴推拿场所;洗浴推拿场所,071400,科英布拉街466-470号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,洗浴推拿场所,洗浴推拿场所,113.554809,22.184698,113.5497217796962,22.18764579674552
B073D0M4ZV,凯旋桑拿,生活服务;生活服务场所;生活服务场所,070000,凯旋门娱乐场侧门5层,13268183599,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,生活服务场所,生活服务场所,113.553835,22.185211,113.54874525266756,22.188156955037662
B0KUU5YJ8N,Salon de Mousse(慕丝沙龙),生活服务;美容美发店;美容美发店,071100,澳门亚马喇前地澳门名胜世界购物广场一楼1007&1008铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,美容美发店,美容美发店,113.547936,22.18436,113.54283047237776,22.18729267095942
B073D00F91,豪门桑拿殿,生活服务;洗浴推拿场所;洗浴推拿场所,071400,大堂区宋玉生广场249,00853-63534770,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,洗浴推拿场所,洗浴推拿场所,113.555315,22.185826,113.5502289894614,22.188775241282546
B0KUCZYTVO,澳门观音像海滨休息区,生活服务;生活服务场所;生活服务场所,070000,孙逸仙大马路1629号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,生活服务场所,生活服务场所,113.559765,22.184415,113.55468992913414,22.18737246321531
B073D00B38,立基货运有限公司,生活服务;物流速递;物流速递,070500,宋玉生广场255、263号中土大厦B座6层,00853-28704266,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,物流速递,物流速递,113.555074,22.18574,113.54998738564478,22.1886887166597
B0I1JXKYPG,AML Beauty&Hair Salon-爱美丽美容美发院,生活服务;美容美发店;美容美发店,071100,"宋玉生广场NO.108号澳门宋玉生广场,No108,环宇豪庭,地下LR/C",[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,美容美发店,美容美发店,113.557377,22.185188,113.55229615318528,22.18814114935789
B073D00AXM,澳门服务,生活服务;生活服务场所;生活服务场所,070000,宋玉生广场255、263号中土大厦L座6层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,生活服务场所,生活服务场所,113.555074,22.18574,113.54998738564478,22.1886887166597
B0IKJC8FKH,韩美·科妍美肌K·Beauty,生活服务;美容美发店;美容美发店,071100,伦敦街36号环宇豪庭地下R铺,15521869208,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,美容美发店,美容美发店,113.557124,22.185331,113.5520425242677,22.188283701619785
B0FFIYRY76,澳门电召的士,生活服务;生活服务场所;生活服务场所,070000,马济时总督大马路108号珠光大厦地下Z座,00853-28812345;00853-88939999,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,生活服务场所,生活服务场所,113.558233,22.185423,113.5531542167357,22.18837790475572
B0JR7LFEFZ,MA salon,生活服务;美容美发店;美容美发店,071100,伦敦街74号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,美容美发店,美容美发店,113.557542,22.185363,113.5524615448908,22.1883165364856
B0L6FS4DOT,孙逸仙大马路观音莲花苑至观音像海滨休憩区,生活服务;生活服务场所;生活服务场所,070000,孙逸仙大马路与冼星海大马路交叉口西南40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,生活服务场所,生活服务场所,113.559528,22.18452,113.55445236416676,22.18747705501824
B0KUS5Q4HY,骏才人力资源有限公司,生活服务;生活服务场所;生活服务场所,070000,宋玉生广场获多利中心第8层Q室,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,生活服务场所,生活服务场所,113.554537,22.186387,113.54944897880684,22.18933484098462
B0K6O5TB1D,KARE,生活服务;美容美发店;美容美发店,071100,皇朝东南亚花园A座101号地铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,美容美发店,美容美发店,113.55758,22.18573,113.55249961410182,22.18868374282813
B0FFIQWW6S,星际酒店大堂酒廊,生活服务;生活服务场所;生活服务场所,070000,新口岸澳门友谊大马路星际酒店大堂,00853-82908608,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,生活服务场所,生活服务场所,113.552951,22.186527,113.54785887447468,22.189471558999067
B0FFL2J2W0,利嘉阁皇朝分行,生活服务;中介机构;中介机构,071600,罗马街与宋玉生广场交叉口东北40米,00853-28715933,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,中介机构,中介机构,113.556599,22.186121,113.55151617982474,22.18907294186688
B0I135VAJO,尊贵水疗,生活服务;洗浴推拿场所;洗浴推拿场所,071400,大堂区冼星海大马路与罗马街交叉口东240米,00853-63534773,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,洗浴推拿场所,洗浴推拿场所,113.559875,22.185438,113.55480012224038,22.18839603747221
B0JDUHCUO7,MISS Beauty Group 化妆美容达人,生活服务;生活服务场所;生活服务场所,070000,澳门大堂区伦敦街154号珠光大厦地下AH座,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,生活服务场所,生活服务场所,113.558235,22.18575,113.55315620069294,22.18870502606488
B0J6SU3LN0,澳门通股份有限公司,生活服务;旅行社;旅行社,070100,澳门宋玉生魔场330号富达花园AY座地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,旅行社,旅行社,113.556093,22.186921,113.5510088715478,22.18987221323057
B0I1RC47IC,澳门心醉堂专业美容中心(皇朝店),生活服务;美容美发店;美容美发店,071100,伦敦街与马济时总督大马路交叉口东60米,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,美容美发店,美容美发店,113.55853,22.185781,113.55345190837645,22.188736606606547
B0K0VAFGVT,澳门城市大学研究生图书资讯服务中心,生活服务;生活服务场所;生活服务场所,070000,金龙中心4层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,生活服务场所,生活服务场所,113.558976,22.185666,113.55389898211862,22.188622419910736
B0FFHWPRQ7,新葡京体彩投注中心,生活服务;彩票彩券销售点;彩票彩券销售点,071800,葡京路2号4号新葡京酒店首层夹层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,生活服务,彩票彩券销售点,彩票彩券销售点,113.549553,22.186759,113.5444517802109,22.189696207272256
B0KKGGYMGL,凯捷澳门饮料厂Winexpress Beverage Factory Macau,生活服务;信息咨询中心;信息咨询中心,070200,工业园大马路22-60号,00853-28370509,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,信息咨询中心,信息咨询中心,113.540534,22.205206,113.53540564082316,22.208128122179875
B073D00BOB,渭记运输公司,生活服务;物流速递;物流速递,070500,青洲河边马路140号,00853-28271339;00853-28271340,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.543677,22.207316,113.53855783936277,22.210246627233563
B0L6ARLYG2,高洁专业洗衣有限公司,生活服务;洗衣店;洗衣店,071500,青洲里与青洲河边马路交叉口东南100米,00853-28270503,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,洗衣店,洗衣店,113.544011,22.206133,113.5388928897961,22.209064035455462
B0FFI7JGD2,世运行装运,生活服务;物流速递;物流速递,070500,青洲里与青洲河边马路交叉口南60米,00853-28234493,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.543501,22.206292,113.538381390156,22.20922185066777
B0KKAPK6DN,Macauipo X RJ5,生活服务;物流速递;物流速递,070500,青洲河边马路福德新村(福盛楼),00853-62222936,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.542623,22.206888,113.53750076923974,22.209815902450742
B0J2FRSNTT,Topaz Beauty(筷子基店),生活服务;生活服务场所;生活服务场所,070000,和乐大马路美居广场一期四座J铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.547939,22.20717,113.54283202002928,22.21011066236694
B0KUHMD6WC,窝蜂代收智能柜青翠花园店,生活服务;生活服务场所;生活服务场所,070000,青洲河边马路338号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.541798,22.205977,113.53667337998657,22.20890255080972
B073D00FZ0,澳门基督教青年会青年社区中心,生活服务;生活服务场所;生活服务场所,070000,和乐大马路281号,00853-28226146,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.547798,22.207652,113.54269059590148,22.21059250149417
B0K1XZ8DUH,澳门明爱汇应服务中心,生活服务;生活服务场所;生活服务场所,070000,何贤绅士大马路辅路与鸭涌马路交叉口南80米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.547518,22.208731,113.54240974388529,22.21167122068865
B073D00G9J,志记运输贸易行,生活服务;物流速递;物流速递,070500,俾若翰街与船澳街交叉口东60米,00853-28222676,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.545915,22.204363,113.54080249237404,22.20729798678453
B0L6ARUBC9,前河东路南段,生活服务;物流速递;物流速递,070500,花地玛堂区前河东路南段,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.541436,22.207635,113.53631019319852,22.21056021249182
B0HA65DQA5,澳门平安通呼援服务中心,生活服务;生活服务场所;生活服务场所,070000,何贤绅士大马路辅路与鸭涌马路交叉口东南40米,00853-28992222,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.547562,22.209081,113.54245384465491,22.21202144070761
B0FFHP2ZLH,澳门工联筷子基家庭及社区综合服务中心,生活服务;生活服务场所;生活服务场所,070000,筷子基街与俾若翰街交叉口东南20米,00853-28233902,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.544601,22.203927,113.53948474435228,22.206858705349752
B073D0M6XQ,建豪地产,生活服务;中介机构;中介机构,071600,花地玛堂区俾若翰街439号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,中介机构,中介机构,113.546199,22.204415,113.5410872979368,22.2073506745021
B0FFKXLOC4,弘大韩国,生活服务;生活服务场所;生活服务场所,070000,俾若翰街与船澳街交叉口东80米,00853-28262854,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.546124,22.2041,113.54101210476249,22.20703538999407
B0KKGG9WUR,Search Macau搜寻澳门,生活服务;摄影冲印店;摄影冲印,071300,"船澳街238号,Lei Wo Kuok,九楼M",00853-63235001,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,摄影冲印店,摄影冲印,113.545689,22.204165,113.54057585952027,22.207099384094946
B0KU59LXHS,窝蜂代收美乐24小时智能店,生活服务;物流速递;物流速递,070500,澳门花地玛堂区,00853-68298345,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.543104,22.210179,113.53798297581002,22.213109197167995
B073D00FYU,新澳门地产投资移民公司,生活服务;中介机构;中介机构,071600,青洲大马路与和乐大马路交叉口东南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,中介机构,中介机构,113.548141,22.207694,113.54303454867905,22.210635303915897
B073D00GTW,Jacky Salon(美居广场店),生活服务;美容美发店;美容美发店,071100,和乐大马路与石仔堆巷交叉口东北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,美容美发店,美容美发店,113.548177,22.207379,113.54307066891272,22.21032027954348
B0KA2CAE79,Mirror Image镜子形象美容中心,生活服务;美容美发店;美容美发店,071100,飞喇士街466号3/4座地下AC Lei Hong Kuok,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,美容美发店,美容美发店,113.545837,22.203928,113.54072429764402,22.20686265338673
B0J2X7V36S,广达海外聘雇中心,生活服务;生活服务场所;生活服务场所,070000,沙梨头北街与俾若翰街交叉口东北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.547631,22.2052,113.54252328638414,22.20813928189568
B0FFMHU2EN,澳门邮政筷子基邮政分局,生活服务;生活服务场所;生活服务场所,070000,沙梨头南街与俾若翰街交叉口东南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.547576,22.204673,113.54246816627166,22.207611974779187
B0J6VZ816W,星愿广告,生活服务;生活服务场所;生活服务场所,070000,澳门和乐坊71号宏泰工业大厦第二期7D,15344801680,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.548737,22.207052,113.54363224064303,22.209994446416687
B0K3MZRGS2,想送物流有限公司,生活服务;物流速递;物流速递,070500,"201D,励澳综合大楼二楼,澳门青洲,工业园南街澳门",[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.540758,22.206178,113.53563025315488,22.20910101792075
B0K3MZLQ0A,摄匠制作有限公司,生活服务;生活服务场所;生活服务场所,070000,和乐坊一街61号宏泰工业大厦二期七楼C1室至71号,00853-62950598,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.548703,22.206953,113.54359815313096,22.20989533548344
B0K3MZTM3C,Stemie Academy优创学院,生活服务;信息咨询中心;信息咨询中心,070200,"澳门筷子基俾若翰街,东方海岸(第一座)地下H座02铺,Macao",00853-66563400,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,信息咨询中心,信息咨询中心,113.543074,22.203639,113.53795330725076,22.20656690092039
B0KKGGYUC8,汇兴环保工程有限公司,生活服务;生活服务场所;生活服务场所,070000,"和乐坊一街61-71号6楼C室Edificio Industrial Wan Tai,1座",00853-28835770,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.548818,22.206796,113.54371348047198,22.209738543403088
B0J3THMILJ,满庭芳美容中心(快子基店),生活服务;美容美发店;美容美发店,071100,筷子基和乐坊二街119号宏信大厦地下S座,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,美容美发店,美容美发店,113.54882,22.206405,113.54371551102793,22.209347414941103
B0JK1CK769,上膳堂美容养生馆,生活服务;美容美发店;美容美发店,071100,和乐巷与和乐坊一街交叉口北60米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,美容美发店,美容美发店,113.548848,22.207814,113.54374349796868,22.210756957104508
B073D00ESW,东方红摄影彩色冲印(宏开大厦第5座店),生活服务;摄影冲印店;摄影冲印,071300,俾若翰街与和乐大马路交叉口西北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,摄影冲印店,摄影冲印,113.548435,22.205235,113.54332952202418,22.208176139685808
B073D00HPS,鼎新地产(伟民行),生活服务;中介机构;中介机构,071600,青洲街与和乐坊一街交叉口西南20米,00853-28563891,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,中介机构,中介机构,113.548938,22.206553,113.54383382663669,22.209495732941274
B0JK1CI3EE,嘉里物流(澳门)有限公司,生活服务;物流速递;物流速递,070500,青洲河边马路607-627号2楼,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.54042,22.208314,113.53529109725822,22.211236891256323
B0LA19E5BV,安生美容连锁集团海擎天概念店,生活服务;美容美发店;美容美发店,071100,"海湾南街33号,Lei Fai Kok,筷子基G铺",00853-28366813,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,美容美发店,美容美发店,113.547025,22.203793,113.5419156755927,22.20673039547054
B0FFLC23DR,窝蜂代收筷子基店,生活服务;物流速递;物流速递,070500,澳门花地玛堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.549265,22.207312,113.54416167643416,22.210255730160696
B0KGA6QOVR,光匠影像工作室fortress studio,生活服务;生活服务场所;生活服务场所,070000,和乐街67-71号宏德工业大厦第二期7楼D5,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.54907,22.207166,113.54396615047573,22.21010924015921
B0KB6A88LR,CM PHOTOGRAPHY厘米摄影(澳门),生活服务;摄影冲印店;摄影冲印,071300,"和乐坊二街Edificio Vang Kei,筷子基地下27号",[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,摄影冲印店,摄影冲印,113.548873,22.205654,113.54376870519656,22.208596279349827
B073D00HPR,乐福地产贸易有限公司,生活服务;中介机构;中介机构,071600,青洲街13号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,中介机构,中介机构,113.549223,22.206652,113.54411960351187,22.209595411136817
B073D00H4Q,惠爱接送(宏基大厦第4座店),生活服务;生活服务场所;生活服务场所,070000,和乐大马路6号宏基大厦四座2层X座,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.548826,22.205405,113.54372159161308,22.20834708775365
B073D00HEQ,五金废品回收,生活服务;生活服务场所;生活服务场所,070000,和乐坊二街与俾若翰街交叉口北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.549086,22.205456,113.54398230395483,22.208398694211382
B073D0M4IS,永成地产(宏兴大厦店),生活服务;中介机构;中介机构,071600,花地玛堂区快子基和乐坊二街10号,00853-28535104,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,中介机构,中介机构,113.549064,22.205544,113.54396023785714,22.208486674479083
B0FFI7BDJK,高洁专业洗衣有限公司,生活服务;洗衣店;洗衣店,071500,"高洁专业洗衣有限公司AvGeneral Castelo Branco,107,澳门",00853-28342984,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,洗衣店,洗衣店,113.549533,22.20725,113.5444304139879,22.210194312351515
B073D00H57,社亮汽车电单车教授驾驶学校有限公司,生活服务;生活服务场所;生活服务场所,070000,海湾南街309号,00853-28225478,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.548451,22.204183,113.54334563371872,22.207123816505927
B0FFJFBI4V,小哥速运,生活服务;生活服务场所;生活服务场所,070000,和乐街与白朗古将军街交叉口西北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.549421,22.206277,113.54431817001996,22.209220729715515
B073D00DX4,东瀛发屋(宏兴大厦店),生活服务;美容美发店;美容美发店,071100,俾若翰街20号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,美容美发店,美容美发店,113.549152,22.205418,113.5440484876763,22.20836083041749
B0KUK6VA56,M hair Studio(快子基店),生活服务;美容美发店;美容美发店,071100,"MacaoPraca das Orquideas,334号信和广场地下H铺",00853-28527599,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,生活服务,美容美发店,美容美发店,113.546828,22.203118,113.541718163304,22.20605470459832
B073D0M6W7,福安居地产(逸丽花园第五座丽园阁店),生活服务;中介机构;中介机构,071600,花地玛堂区白朗古将军大马路412号附近,00853-28403699;00853-66558894,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,中介机构,中介机构,113.549549,22.20812,113.54444640199706,22.211064643346
B0IUUU0GW7,S.sa苏莎美业,生活服务;美容美发店;美容美发店,071100,和乐一街,00853-63742843,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,美容美发店,美容美发店,113.5492,22.205343,113.5440966242314,22.20828591321937
B0H1KD2E34,S·Design(Macau),生活服务;生活服务场所;生活服务场所,070000,和乐街9号宏丰大厦E铺,18859778515,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.549605,22.205604,113.54450271604176,22.20854791384204
B073D0M6Q6,李陈剂香薰戒烟中心,生活服务;生活服务场所;生活服务场所,070000,白朗古将军大马路与青洲街交叉口南20米,00853-28339525,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,生活服务场所,生活服务场所,113.549713,22.206599,113.54461094699076,22.209543494922983
B0FFHWRLW5,天天快递,生活服务;物流速递;物流速递,070500,跨境工业园A地段工程大楼2楼F&G座,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,生活服务,物流速递,物流速递,113.539405,22.208702,113.53427299385444,22.21162244517512
