id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B073D00EYH,澳门商业银行(宋玉生广场),金融保险服务;银行;银行,160100,宋玉生广场315-363号获多利中心地下O铺,00853-28422515,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,银行,银行,113.554931,22.186687,113.54984396258436,22.18963576227257
B0K22ZFGIY,华侨银行(新口岸分行),金融保险服务;银行;银行,160100,宋玉生广场286,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,银行,银行,113.556264,22.186434,113.55118032860224,22.189385382966847
B073D00LRX,永亨银行ATM(新口岸分行),金融保险服务;自动提款机;永亨银行ATM,160340,宋玉生广场286号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,自动提款机,永亨银行ATM,113.55627,22.186411,113.5511863449964,22.189362386780093
B0KDY1Z1TX,金达利保险顾问有限公司,金融保险服务;保险公司;保险公司,160400,宋玉生广场258号MO宋玉生广场258号建兴龙广场11楼T座,00853-65827775,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,保险公司,保险公司,113.556378,22.186219,113.55129462568104,22.18917053473912
B073D0M72E,百汇兑换(仙德丽街),金融保险服务;金融保险服务机构;金融保险机构,160000,仙德丽街410-414号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,金融保险服务机构,金融保险机构,113.553884,22.187026,113.54879426302132,22.18997270877805
B0FFG7NV6D,中国工商银行(葡京分行),金融保险服务;银行;中国工商银行,160105,友谊大马路葡京酒店地下,00853-83982268;00853-85395588,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,银行,中国工商银行,113.548913,22.186634,113.54381003301016,22.18956971838448
B073D0M7JY,汇丰银行ATM(海洋花园大马路),金融保险服务;自动提款机;汇丰银行ATM,160323,嘉模堂区柯维纳马路,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,金融保险服务,自动提款机,汇丰银行ATM,113.549241,22.160111,113.54414063062934,22.163037660029467
B073D0M3ST,澳门商业银行ATM(宋玉生广场),金融保险服务;自动提款机;自动提款机,160300,圣德伦街与宋玉生广场交叉口西南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,自动提款机,自动提款机,113.554933,22.18669,113.549845967469,22.18963876746369
B073D00BFP,东亚银行(澳门分行),金融保险服务;银行;东亚银行,160123,宋玉生广场322号富达花园地下AP-AW,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,银行,东亚银行,113.556163,22.186752,113.5510790568431,22.189703293740457
B0FFH4SXD1,招商永隆银行(澳门分行),金融保险服务;银行;香港永隆银行,160144,澳门特别行政区大堂区苏亚利斯博士大马路,00853-28888111,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,银行,香港永隆银行,113.54735,22.186619,113.54224268929254,22.18955112968687
B073D00LK0,中国银行(营业中心),金融保险服务;银行;中国银行,160104,苏亚利斯博士大马路11中国银行大厦,00853-87920130,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,银行,中国银行,113.54799,22.186953,113.5428844568022,22.18988672615708
B0FFLACZNB,立桥银行(总行),金融保险服务;银行;银行,160100,澳门财富中心地下C座,00853-28785222,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,银行,银行,113.547139,22.186511,113.5420311034636,22.189442601198373
B0FFIPNGEH,文化产业基金,金融保险服务;金融保险服务机构;金融保险机构,160000,冼星海大马路与马徳里街交叉口西北40米,00853-28501000,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,金融保险服务机构,金融保险机构,113.559196,22.185804,113.55411949644844,22.18876088820373
B0FFL5JUR7,中国工商银行(下环街服务中心分行),金融保险服务;银行;中国工商银行,160105,河边新街109号光河大厦地下A座,00853-83987602,820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,银行,中国工商银行,113.539197,22.188339,113.53406566747805,22.19125183593101
B0J03L7Y1T,中国工商银行ATM(下环街自助银行服务中心),金融保险服务;自动提款机;中国工商银行ATM,160302,河边新街109号光河大厦地下A座,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,自动提款机,中国工商银行ATM,113.539197,22.188339,113.53406566747805,22.19125183593101
B073D00HAL,永亨银行(河边新街分行),金融保险服务;银行;永亨银行,160143,河边新街75-79号,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,银行,永亨银行,113.539455,22.188758,113.53432442716591,22.191671644589768
B0KDY1XM2X,大西洋银行下环分行,金融保险服务;银行;银行,160100,下环街3号培景大厦地下A座,00853-28572259,820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,银行,银行,113.53943,22.188212,113.53429938608188,22.191125386076017
B073D00HAM,永亨银行ATM(河边新街分行),金融保险服务;自动提款机;永亨银行ATM,160340,河边新街75-79号,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,自动提款机,永亨银行ATM,113.539453,22.188758,113.53432242107534,22.191671639486124
B0FFG9GU3G,大丰银行ATM,金融保险服务;自动提款机;自动提款机,160300,李加禄街5号大丰银行ATM 5,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,自动提款机,自动提款机,113.539565,22.188327,113.53443478964869,22.19124077144537
B073D00EQ3,大丰银行下还分行ATM取款机,金融保险服务;自动提款机;自动提款机,160300,李加禄街3-B,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,自动提款机,自动提款机,113.539471,22.188191,113.53434051229036,22.19110448321053
B073D00DSP,中国银行ATM(下环支行),金融保险服务;自动提款机;中国银行ATM,160301,下环街1号,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,自动提款机,中国银行ATM,113.539752,22.18802,113.53462237776692,22.19093413803489
B073D00DHK,中国银行(下环支行),金融保险服务;银行;中国银行,160104,下环街1号地下,00853-28376449,820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,银行,中国银行,113.5402,22.188029,113.53507173497732,22.1909442780956
B073D00LRF,澳门商业银行(柯邦迪前地),金融保险服务;银行;银行,160100,柯邦迪前地与河边新街交叉口东南20米,00853-28378704,820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,金融保险服务,银行,银行,113.540581,22.190607,113.53545371980766,22.19352415801936
B073D00ILM,中国银行(沙梨头支行),金融保险服务;银行;中国银行,160104,沙梨头海边街42号地下,00853-28371055,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,中国银行,113.543016,22.199005,113.53789543391694,22.20193115983276
B073D00ILN,中国银行ATM(沙梨头支行),金融保险服务;自动提款机;中国银行ATM,160301,沙梨头海边街与鱼鳞巷交叉口东北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,中国银行ATM,113.543028,22.199039,113.53790746704702,22.20196520104876
B0K279BM0V,澳门商业银行沙梨头24小时自助银行服务,金融保险服务;银行相关;银行相关,160200,"巴素打尔古街402号,Edificio Shum Lei",00853-28952842,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行相关,银行相关,113.54219,22.19719,113.53706710944108,22.20011349352661
B073D00EFO,澳门商业银行(巴素打尔古街),金融保险服务;银行;银行,160100,巴素打尔古街402号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.542202,22.197115,113.53707914985964,22.20003849706368
B0FFG83W5H,澳门商业银行ATM(巴素打尔古街),金融保险服务;自动提款机;自动提款机,160300,巴素打尔古街402号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,自动提款机,113.542202,22.197115,113.53707914985964,22.20003849706368
B0KDMOEL42,中国银行24小时自助银行,金融保险服务;自动提款机;中国银行ATM,160301,沙梨头海边街19号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,中国银行ATM,113.542577,22.197188,113.53745525572188,22.200112448601164
B0K279TYUD,澳门商业银行ATM取款机,金融保险服务;银行相关;银行相关,160200,爹美刁施拿地大马路,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行相关,银行相关,113.542228,22.197082,113.53710522910929,22.20000554988869
B073D0M7EE,大丰银行24小时自助银行,金融保险服务;自动提款机;自动提款机,160300,沙梨头海边街灏景峰地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,自动提款机,113.545047,22.199858,113.53993229298986,22.202789372549493
B0K345RBJT,澳门国际银行ATM,金融保险服务;自动提款机;自动提款机,160300,沙栏仔街8-b号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,自动提款机,113.542594,22.195813,113.53747239417996,22.19873700999435
B073D0M6JL,和承投资有限公司,金融保险服务;金融保险服务机构;金融保险机构,160000,花地玛堂区船澳街260号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,金融保险服务机构,金融保险机构,113.545571,22.204258,113.54045751585524,22.20719213601756
B073D0M45K,中国银行(海擎天支行),金融保险服务;银行;中国银行,160104,林茂海边大马路海擎天地下C、D铺,00853-87923068;00853-88895566,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,中国银行,113.546714,22.202275,113.5416038952648,22.205211148442324
B0FFFXF5UV,汇丰银行ATM,金融保险服务;自动提款机;汇丰银行ATM,160323,花王堂区火船头街12A-20号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,自动提款机,汇丰银行ATM,113.54156,22.194275,113.53643542124344,22.19719590771933
B073D00ISZ,大丰银行(十月初五街分行),金融保险服务;银行;银行,160100,花王堂区十月初五日街83号,00853-28920871,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.543009,22.195081,113.53788866502818,22.19800577337301
B073D0M45L,中国银行ATM(海擎天支行),金融保险服务;自动提款机;中国银行ATM,160301,澳门特别行政区花王堂区林茂海边大马路499附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,中国银行ATM,113.546766,22.202239,113.5416560445274,22.20517525759422
B073D00IT0,大丰银行ATM(十月初五街分行),金融保险服务;自动提款机;自动提款机,160300,十月初五日街83号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,自动提款机,113.543018,22.195035,113.53789769446364,22.19795977930028
B073D00ISO,中国银行(十月初五街支行),金融保险服务;银行;中国银行,160104,十月初五日街91-95号地下,00853-28922781;00853-88895566,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,中国银行,113.543097,22.19472,113.53797694704171,22.1976448623139
B073D00ISM,中国银行ATM(十月初五街支行),金融保险服务;自动提款机;中国银行ATM,160301,花王堂区十月初五日街91-95号地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,中国银行ATM,113.543068,22.194663,113.53794786541782,22.197587771273263
B0FFFZSS3Z,中国建设银行(海湾南街),金融保险服务;银行;中国建设银行,160106,海湾南街145号信和广场地下,00853-82911050,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,中国建设银行,113.547199,22.203494,113.54209018437494,22.20643169758035
B073D00G9W,大丰银行(宝翠分行),金融保险服务;银行;银行,160100,筷子基海湾南街165-179号宝翠花园地下A铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,银行,银行,113.547317,22.20387,113.5422084917616,22.20680810035992
B073D00G9V,大丰银行ATM(宝翠分行),金融保险服务;自动提款机;自动提款机,160300,沙梨头南街179号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,自动提款机,自动提款机,113.54731,22.203904,113.54220146993204,22.206842095777684
B0FFG83W5F,澳门商业银行(提督分行),金融保险服务;银行;银行,160100,罅些喇提督大马路43-B,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.547541,22.201005,113.54243330328322,22.20394263338174
B0JK1CH8NK,汇置地产投资有限公司,金融保险服务;金融保险服务机构;金融保险机构,160000,凉水街与沙梨头街交叉口东北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,金融保险服务机构,金融保险机构,113.545897,22.196703,113.54078493196864,22.19963529567075
B0JKTL8ULS,立桥银行(筷子基分行),金融保险服务;银行;银行,160100,海湾南街269号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,银行,银行,113.548123,22.204158,113.5430167251469,22.20709805762508
B0JUPL7ZNK,聚龙轩国际银行,金融保险服务;银行;银行,160100,罅些喇提督大马路与镜湖马路交叉口东20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.548047,22.201063,113.54294071198002,22.2040018190234
B073D00GV6,澳门国际银行(新桥分行),金融保险服务;银行;银行,160100,"罅些喇提督大马路60-70号昌明花园地下CK,CJ,P铺",00853-28215582,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.548223,22.20106,113.54311720144378,22.20399922147153
B073D00D95,大丰银行(新桥分行),金融保险服务;银行;银行,160100,镜湖马路111号,00853-28556007,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.547956,22.199812,113.5428495387232,22.20275017734064
B073D00GAF,中国银行(渡船街支行),金融保险服务;银行;中国银行,160104,花王堂区渡船街49-51号地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,中国银行,113.548198,22.199859,113.54309220892492,22.202797748869227
B073D00HNA,汇业银行(渡船分行),金融保险服务;银行;银行,160100,渡船街56A-B,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.547966,22.199427,113.54285959123864,22.20236506687906
B073D00D94,大丰银行新桥分行ATM取款机,金融保险服务;自动提款机;自动提款机,160300,花王堂区镜湖马路109-A,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,自动提款机,113.547962,22.199874,113.54285555146711,22.20281221260704
B073D00GAE,中国银行ATM(渡船街支行),金融保险服务;自动提款机;中国银行ATM,160301,渡船街49号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,中国银行ATM,113.548286,22.199691,113.54318046400176,22.20262989209866
B0IDD5DSP5,中国工商银行(信步闲庭分行),金融保险服务;银行;中国工商银行,160105,沙梨头南街94、100-104号信步闲庭地下J及K座,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,中国工商银行,113.548815,22.203204,113.54371070223944,22.20614530939444
B0KDN5UB42,澳门国际银行(筷子基分行),金融保险服务;银行;银行,160100,和乐大马路53-55号宏开大厦第三座地下B座,00853-28592540,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,银行,银行,113.548491,22.20554,113.5433856575543,22.20848137156037
B0J03LWBK5,中国工商银行ATM(信步闲庭自助银行服务中心),金融保险服务;自动提款机;中国工商银行ATM,160302,沙梨头南街94、100-104号信步闲庭地下J及K座,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,中国工商银行ATM,113.548815,22.203204,113.54371070223944,22.20614530939444
B073D00G75,中国银行(连胜街支行),金融保险服务;银行;中国银行,160104,花王堂区连胜街67-71号地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,中国银行,113.547444,22.196795,113.54233630122924,22.19973094701987
B0K3MZR1AA,Huili Investment,金融保险服务;金融保险服务机构;金融保险机构,160000,"103 Changsheng Rd,China",[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,金融保险服务机构,金融保险机构,113.548416,22.204717,113.54331050256675,22.207657919322124
B0JK1CJZGJ,创比高投资置业,金融保险服务;金融保险服务机构;金融保险机构,160000,万安巷与罗白沙街交叉口东北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,金融保险服务机构,金融保险机构,113.548665,22.201142,113.543560420343,22.20408225861657
B073D00H5U,大西洋银行(红街市分行),金融保险服务;银行;银行,160100,花王堂区提督马路90-92号宝华大厦地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.549122,22.201871,113.54401863241378,22.20481254635052
B073D00G76,中国银行ATM(连胜街支行),金融保险服务;自动提款机;中国银行ATM,160301,连胜街65号锦喜大厦,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,中国银行ATM,113.547524,22.196751,113.54241652816968,22.199687116743
B073D0MQF5,中国银行24小时自助银行(青洲大马路),金融保险服务;自动提款机;中国银行ATM,160301,花地玛堂区青洲大马路50附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,自动提款机,中国银行ATM,113.548111,22.207702,113.54300446475474,22.21064323784472
B073D00H5V,大西洋银行ATM(红街市分行),金融保险服务;自动提款机;自动提款机,160300,罅些喇提督大马路90号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,自动提款机,113.549168,22.201899,113.54406475692912,22.204840659927143
B073D00HR7,中国银行(红街巿支行),金融保险服务;银行;中国银行,160104,高士德大马路103号地下,00853-28560823,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,中国银行,113.549698,22.201851,113.5445962100659,22.204793835766928
B073D00HG0,东亚银行(高士德支行),金融保险服务;银行;东亚银行,160123,高士德大马路108-B,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,东亚银行,113.549447,22.202093,113.54434450904547,22.20503535559757
B0K2798MI7,ATM,金融保险服务;银行相关;银行相关,160200,俾若翰街111号澳门俾若翰街103-111号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,银行相关,银行相关,113.549034,22.205161,113.54393017990849,22.20810347587745
B0FFHWSK6O,Boc ATM,金融保险服务;自动提款机;自动提款机,160300,青洲大马路413号435(3Fase)-edfMayfair Garden(bloco 2),[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,自动提款机,自动提款机,113.548155,22.207762,113.54304858323798,22.2107033590644
B073D0M76G,中国银行24小时自助银行(红街市支行),金融保险服务;自动提款机;中国银行ATM,160301,高士德大马路103号地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,中国银行ATM,113.549698,22.20185,113.54459621012992,22.204792835422367
B0JK1CEREA,仨力物业投资有限公司,金融保险服务;金融保险服务机构;金融保险机构,160000,庇山耶街与新埗头街交叉口东北60米,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,金融保险服务,金融保险服务机构,金融保险机构,113.544264,22.192763,113.53914748306276,22.19569001116781
B0FFI7JYHP,中国工商银行ATM(益胜自助银行服务中心),金融保险服务;自动提款机;中国工商银行ATM,160302,连胜马路103号益胜大厦地下B座,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,自动提款机,中国工商银行ATM,113.549854,22.200289,113.54475273502254,22.203231645623653
B073D00DXD,大西洋银行(筷子基分行),金融保险服务;银行;银行,160100,筷子基北街鼎宝阁地下,00853-28260165,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,银行,银行,113.549735,22.205355,113.54463308661173,22.208299120324607
B0KDNCPZ59,澳门国际银行(红街市分行),金融保险服务;银行;银行,160100,高士德大马路128号广安居地下A座,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.54998,22.201976,113.54487896966832,22.20491950943902
B073D00E7D,中国银行(筷子基支行),金融保险服务;银行;中国银行,160104,白朗古将军大马路79号国丰大厦地下,00853-28260466,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,银行,中国银行,113.549692,22.206555,113.544589892545,22.209499432898824
B073D00HDK,大丰银行(红街市分行),金融保险服务;银行;银行,160100,高士德马路116号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,银行,113.550276,22.201684,113.54517579110728,22.20462806786261
B073D00DE1,华侨永亨银行(红街市分行),金融保险服务;银行;永亨银行,160143,"高士德大马路85号,Edificio Fong Chak",[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,永亨银行,113.550316,22.201266,113.5452159261062,22.204210012525657
B073D00DXC,大西洋银行ATM(筷子基分行),金融保险服务;自动提款机;自动提款机,160300,俾若翰街23号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,金融保险服务,自动提款机,自动提款机,113.549812,22.205383,113.54471029459286,22.208327302237752
B073D0M4XS,中国建设银行(连胜马路),金融保险服务;银行;中国建设银行,160106,"澳门特别行政区花王堂区连胜马路83-B,84",00853-82911580,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,金融保险服务,银行,中国建设银行,113.549998,22.199506,113.544897176669,22.20244869602504
